name,price,product_link,shipping_price,total_price
New Balance Lifestyle XRTC X-Racer Virtual Sky & Paradise Pink Shoes - Men's 11,89.99,https://www.ebay.com/itm/194414841508?hash=item2d44070ea4:g:kFsAAOSw4RhhWzJW,42.06,132.05
New Balance 327 Men's Sneaker Shoes Size 11 D MS327SA ,71.71,https://www.ebay.com/p/21045985211?iid=224827948703,41.71,113.41999999999999
NEW BALANCE 327 MS327PBB Summer Fog/black Mens lifestyle Shoes 11,89.99,https://www.ebay.com/itm/115007228662?hash=item1ac6f70af6:g:dlgAAOSwb~NhTVsh&var=415103962523,42.06,132.05
New Balance Running White Brown Running Shoes M5740LT Men's Sz 11 NEW,100.00,https://www.ebay.com/itm/294658849892?hash=item449b093c64:g:MJsAAOSwH~1hw7-u,53.25,153.25
New Balance 1540v3 Made in USA Men's 11 4E Width Burgundy Grey shoes (M1540BG3),119.99,https://www.ebay.com/p/20045633551?iid=144402059415,50.94,170.93
NEW Mens NEW BALANCE 574 Orange Rust SUEDE MESH Sneaker Shoes AUTHENTIC IN BOX,99.99,https://www.ebay.com/itm/165341227497?hash=item267f1ae9e9:g:QKgAAOSwBZJiDlHg&var=464887526607,80.00,179.99
New Balance MC996 V2 Sneakers Size 11,100.00,https://www.ebay.com/itm/165325022214?hash=item267e23a406:g:WNMAAOSwLuBiAuY2,55.09,155.09
New Balance 327 Winter White Wheat Cordura MS327FH1 Size 8-13 New,114.88,https://www.ebay.com/itm/224764343960?hash=item3454ffb698:g:01gAAOSwi9hhy-~S&var=523622863977,42.54,157.42
Mens Casual Flip Flop Slip On Air Balance Thong Beach Sandals Tan-Gray FAST SHIP,14.79,https://www.ebay.com/itm/313569800224?hash=item4902377020:g:VlwAAOSwg9lgy5dU&var=612392814160,27.16,41.95
New Balance Nitrel v3 Mens Size 12 All Terrain Blue Speed Ride. C13 New,62.00,https://www.ebay.com/p/11043979079?iid=294478250327,36.00,98.0
New Balance NXT Dynasoft Men's Training Shoe Wide Width,142.47,https://www.ebay.com/itm/363717480954?_trkparms=ispr%3D1&hash=item54af4051fa:g:T2MAAOSwPRth~~MJ&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu3MZifOufrr9QtUMZ2JdTVsN4%252FP7WtbdVVNKgSfMx%252FhkRcq1FP9xf555gnMlEJ%252BeFd1G1hDHWYEzzJOOoPBlVBwDbVYnXD5w8%252Fs8N9uX4KIXWTnugCFfK4OQIT%252Bpa7dwzm4TrEjT3gtw%252FNJjhmHj77w7hyHSQ4CQAW3CSjFBYbUEybf7qpV6YYxTk64qO3rcoOCU%252FdWtMNbJhSNEIJYygBFRZpqbKYqIueWYUUnfLFkDXoIsSDv32%252FRVtNIWxAAT9YiMPfMB%252FnGR5HnqeoezXGYj4la%252Bk5nh1D0WfKc%252BGma3V1xm%252B%252Fvkkqg%252FyJeutuNFvo%252Fv7mweZwnKTL0IEZBIIvuLgXhwT%252Fx%252FfAVUocngoq4ZoES19C1cQuhXrtJx9SJ%252B4jdTLblsipV1DBKNdyAUEZ2rNWhRERCFRbjcbDb6bU8A9S29OUD9XuKnYT%252Bc%252FvOKjCg%252BvSfoaNKRagqSrr62F0KGX2oo5xzB5N25y1WJBunT4GWARQOiepDcs8PWCwqI5GpxmQqQxdgcInPqK3vMjtJVdwfyFtv%252Bu5uk3E4M7z2C2JwhmVGGYV4SsqFig9SBh6HpcsIf657lr49p45nzaWZg%252BI2YP9540fWHWxnQALhxbX6bvmO9B6fkCviQR7EEdmFSR5eZcadDliURy4vTEOw6K4%252FfQyL%252F%252BD3J20mQgpb9av5Tctlm%252FX0CGlFLhARuZVlS3Wd0DeLGwEpKmmcuLuroXGSLDGQzxl6XNb87Zp%252F66NQ%252FTSCStnT9e92MRMCNAxdmx6mmtd8eqLLmYuBO7PdCIK7RzztO%252F0BXWwf%252BcWqn%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff&var=632937879132,49.65,192.12
New Balance Draft Men's Extra Wide-Width Running Shoe,100.67,https://www.ebay.com/itm/255384793529?_trkparms=ispr%3D1&hash=item3b761eb1b9:g:b98AAOSwJGNg5yaq&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSeg1Ad1f9161DldjYGbgJebmAb%252B3blhSQcf5UbK58fesMKDVzohKVaH2JqmUKAJJkPMjaxDYYfjHk2SzLvqmWWq5WoVwSNWLH4oQEdD3QusozZ5R2QBrkZNORSa1fWGAKtBmZf%252Fj2RGISQn89T06h4aQGDrth9JxDv5aaltrlyjvjmq3RZ3XON6TQPmXokIqoWsecXxIuKxUxnM2CY5OMRACuePgA%252BZD3O%252Fc0feUVpverrKOySscHuZVsGc6U4mFvgxL2InVsSRH3KaFCGqoISg7i5Pq50BhMO%252FI8aJiU0THEN%252BuP73ggbaCsxQ6WGFlgtb40iBOFhGOBZCHQ4Dg75ELEBBIYay3Anu6Afe0H50TriJtkz3rum1QECHJiEDWmAHrNYaeiu%252FyasoJ5SFSr6kVglTHci9eT7VQZElzzeKtGLsuX8vqnIz9HoE%252B8jyX%252BEOIWkCil%252F2YxTRQ3jR58SNJsUOAc0sdjCmuNfQINwInCi8ANUsu6Ja%252BCo5GWTGLgxproMAG2LyOJfuEqsi4%252F2pz%252FWAg2xlB4jKp%252BparC2pzwBEbw4FVy5QckL61Ac58eMSGpVPN9aLq7BYtWmiBRNkkBxP8KzCOMBPHdmbnn6y2yzXRHxC3beXREtrefMFvbdIhdc7%252FFjSy%252Bf9LUwhHkR%252Bme30K4jQnlm3GHsqYNWckQA2sHPeX9Hc7%252FvIGAhktgx91Q3g6zphBfnIN2WTl2Yaj2Is9vXaF0zr3z8bXsiiNI8jPYt6PDit%252F5WSTS3urIM78bM3jbF7w%252FRDKs8TAxipRgt7KcwNG9akYEOjEwuIOQ6q932w69FeyFNLo2wWKR%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff&var=555352884877,48.85,149.52
New Balance Men's 410 V7 Trail Running Shoe - Extra Wide,118.72,https://www.ebay.com/itm/363724384808?_trkparms=ispr%3D1&hash=item54afa9aa28:g:JqEAAOSwPz5hZYs2&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu3MGQ9l6%252B6j4bbKpjBswF3OfGb69rFc6LnnfZnqWokoODka53TTnosrVEokxCxQM71VqWNKwafdtjpkZZjs487v77blEV8%252Bw4JEHDusIg%252B3dhnPJhnphk0uQfunlIrauHu5FCFkVNE2rHEF3ue1imriuysQ3LBwvv34HqoAqRS4%252FD6O4daTdIV2ayyC6vFW0IDOfbBsLuqM%252BiqFmP3aI8E%252B2aGNcakSpeU2rrDYXZqz15ai0j0Jjpq8PiarnQUrI5tPuXBb%252FrQhYhgKBy0XVdTq%252BKGkV9zlt4kMTtIgvHQ68lvAZXumzTdTeR9BnZhFmPlCdhT98vh9INuCzU5fFNVPM2jsdSlnSX223jrC1HYXi%252FH5aEAmTTtbL5LlSJsv6%252FVSgkipbgSG4efGglC8klSMQ07yy%252BQjPJQSiY2qh1YNQUlbGuI9N0JlQJqjD69%252B7CMM6zWJzWdq0DrZHd1c0KzecmsSNrRuhLJ1RxYIhoIaHuLeoTWoOQENw2wtfL5zE7gHkPyHUoe1fAhKY%252FdUHzluuthxeYTfrL4dS53xn2Zdi%252FEyMd4cFfUE%252FFw%252ButAQ3Mj3Off7uLoeGi3lIiZas%252BWHKdrhVPh083ehtHF%252Fxoix8dmA1bWF2GulSVba3cNrYoqZOxepS95vHLlEBRwgsgzDQD3oeDxasp6LXotZydPBtEKQdzWic%252FyGDbdNXEi4ArtHczkTDIGNA0ktQJTUNQE7oM%252F1f6jJeCGPJfGPWLjYZdABQ9sV99eTpAcpN3WlMcVbjuoKtbBKDEYORvdQoI6QqYajm2FQ%252B08l5kDdoVDqj%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff&var=632944167137,49.19,167.91
New Balance 327 Mens Casual Shoes Magnet/Dark Violet Glow MS327EB NEW Multi Sz,104.99,https://www.ebay.com/itm/185105580236?_trkparms=ispr%3D1&hash=item2b192700cc:g:uHMAAOSwoblhmdSz&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSiVOxdKebFepbzBLdar3mpXUULEzsjHeh8FXY%252BverpeznulHcQsKcCMsKLBI5ti4blvRIYjgNLhey8YLVqUTt4K9ZOhiPYGXrSzk3wI8VD1qPszQRn6%252FYqJm%252F3E7FwScV12nOFvcvtc7m1qik2qXP1OXeEPmHL8fnE2dxCvKDjeUamBySmWN1l4CL%252BdwNYLEHFxPxPjiL4UVrtboha8eOOk2c2vpCpBLffhEM2GiRJc%252B6KjANBX0G0e4eYEQccSDsmHIFNN8EIUhFcgUKrNeGqZP8f8tesmFWqKMxGGDtVI%252FgpklyeNXHZgvQrW%252BFdIrIRdJAujX5zQfXxHD3y7lq1kSClP1BzJHIvsRg1FM3kzFuN1hX%252F6LxYxiQfHDPt%252BoVA90SP0ZD3R3m97BIIe8g8DT6kxr%252FvxRzQJyDZlZfMXE6z9y0fb2%252FZ6%252BPuYHg2QVp6djD9KBHHiPAEa8UWu%252FjzzHqQJCEv255rnKUi280LkK40pFirsCn%252BtbpBAyzag4rhej4ola%252Fj9XDBvxVqRfxZo%252BEsYW7bzsU3Rma3mxPqxjoj7y6anftkXDpvZfOQZwF9Nqj89VbGU2JKVXgjXI3p0wxlvK4I1ZkEruwy96BdiBiYf3IIc3q2gFsone8zOz4F23LrKqm9kcT4gQxMsMIkIg8mngntyJgw58qCMLSnSZRNKy%252BhauB9TEMWilnncyZnSmH1WPOWyWMdRCJ2hqoqySQFfrAxW041XlaJ3ta%252F8C%252FxTFFBG1Hvnx0lMrxqVFGiyfRLenz783%252Be9O%252F1Ld3NGjp42WYjxj9bAlbCWf3wpiY917qdVKn3oH7rM130WWZ%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff&var=692869095219,32.31,137.3
"NEW Men's SZ 11-D, NEW BALANCE Fuelcell Propel V2 GREY / RED / BLACK MFCPRWR2",79.90,https://www.ebay.com/itm/203829580644?hash=item2f75309364:g:bXgAAOSwWnViBwX6,53.62,133.52
New Balance 850 All Terrain Trail Sneakers Yellow Black MS850TRF Men's Sz 11 NEW,89.00,https://www.ebay.com/itm/293599737495?hash=item445be87697:g:iewAAOSwDh1e1ZHQ,53.04,142.04
New Balance Men's 11 Black Elastic Laces Dynasoft ,39.99,https://www.ebay.com/itm/234422596343?hash=item3694acf2f7:g:kQ4AAOSwaUhiDArj,22.00,61.99
New Balance Men's 515v3 Shoes Classics Old School Sneakers Blue/Blk/Yellow Sz 11,62.98,https://www.ebay.com/itm/403345658461?hash=item5de946525d:g:4foAAOSwjIxhsQAl,41.46,104.44
New Balance Men's X Racer T Trail Shoes Size 11 $110 MSXRCTAB,69.00,https://www.ebay.com/itm/265441819017?hash=item3dcd90b989:g:3ccAAOSwh09hsB5G,43.37,112.37
NEW BALANCE LIFESTYLE MODE DE VIE SNEAKER NAVY GM500NAG COMFORTABLE SHOE ,84.99,https://www.ebay.com/itm/163526052690?hash=item2612e98b52:g:WHkAAOSwKphcWOyU&var=462979160807,51.66,136.64999999999998
Amputee One Left Shoe ONLY New Balance 608 Comfort Classic White/Blue Size 11 4E,19.96,https://www.ebay.com/itm/363624101775?_trkparms=ispr%3D1&hash=item54a9af778f:g:6NMAAOSwEoBhkxJc&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu%252FKGNPWb6YMg%252BvPZJEucsor1nbHMl4MfTSRbRJkcTww4vfn58mXEarTRei4lGiezgrmz5L8ztREF%252Bn%252FVFn%252FB2dBspovJ3SWOeydmIOOFxMD9h%252FGrXkRT0ZezP0NZTJ7LAA%252BpGLeFxjJ1IisNV7cJFjAWbLAMTd6pCHhOmuEO%252BOVJYgjVBjGnCzIhU7WugDYRxDpdQ9nTFqWUkZ7Ux8U7MjlntVauRDHMRl%252BEtCGASt06lpEuMbilMxnsmPK30oskUGcRMWmSSZXYU4yBuNHL73bPf1hEwQzAA3VHfNCigfMkMsSET5jRqTm2lsbJGDqR%252Fj6FVDfY%252Be7vvW72bzMw6fNvvieLP4ESOfgzHWNoS6%252FZnuFguKF9kiPnpk1LrwWL7w0XDSbD4tz4czjd1HFrkXynNJGrvmOnLutjjZRT0ZhoO%252BjlE7w2L8xQ8v8%252BdrIrJUapGq%252BtyXHP%252FvLiiF1r2mOCyj2Yq8uYhsg6Tq0p%252Fsbo4JS%252Fd1fM%252BMoDmiKjoKoEhfgfCnwFuTA58jSEcQVOsSz1a8iPwDqwa4Og8Kht0BYp7NsA533P5Bu7wkH%252BuiC4cczkSfMJhcS3zebNVIgLtvSL1yXm9L27rzf2RI%252BdRvGJ97zJmQNmwOaXIaGr2guwexNCzE6fN6t7XURyz5Pgg5U%252BNjkUuzgOwnfBnlBaep3kjrSD9EzYgHKao5YCZa4dirtnXW8Jc2xo0TgTvdKgdjHxAZo93metW8whJa7VtzUkhBYRfsP0UfxO%252FFzrmsMKJE9BDCFJUrqCD%252Bh8CZeWwKJHyZnbXwfTCiiQW%252BrFJfZT%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff,51.68,71.64
New Balance Caravan Mid Moc Shoes Primaloft Cream SUFMMOCC Mens Size 11 Buckle,109.97,https://www.ebay.com/itm/393911220649?_trkparms=ispr%3D1&hash=item5bb6f039a9:g:5WMAAOSwTtpg3Mya&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsS756jE49efRUdZ161WGGuacdsScE3C%252Bp0k7D13Znc9yUkBVqya1997dH2LTfxgkNvgGQmf0rwSbnSDgvWibXQcIdV9X%252BtyX%252FUCM2lTTLX2d1wvdhDTsvI2Ca40Ad2SkeboQxpaLh5yxUlHIwhaM0hYh%252BhqwVzVjG%252BSTlK4WhCnqGR%252F3acISn21D%252FDpNSlnBi9BQG1LYdtzDFbIbCobriENO5JRW%252Bo%252Beiu7eP5nCt%252FvKj%252FJiy9wIVi1oh2UQGdNIJVvwhho383lq%252BMdb%252BAcFZn4x%252FOz7o1ZM0vG7ivofxWNKz0lnRM7q2%252BDJc%252BW9IuCsOalNhbVYznn9CunEE7sL2qjnw%252FO8EWw28HzDhZdDZiehwI4qek7MLXbf8EWYksKWpYY61kSvoJZyk4lJC%252Bp4OmA6fHkYrSbSrUHoDu6lyyRjWVIXhCuofR9lfFicCs0iRgxji%252F5tcRn0dkPIgTw%252FRelTgxSfzVknkNokgyLyKMBqoKN5NYbVWSxbpQxyvXETnZqC2Vdf7IgcvRbaVb7UarFIzceNqz5hNXB2dM7E%252B8Xa9ZI52%252BhIcQA7cNAODkVel6nUzUOTky9MJRCsPpT4525nFiZK7NkRHKXKC%252BNN8P6aelLIj6AGOU2cnr7oKEKA3cRmG11dDyvkytB%252BoazoNOCd08AoiTS%252BLp3J7BMZVjYlqc5uLGCz8BItVN2GAAynidxcGOHgnY5HRmTUGZEMhzltjIs1pF5%252FsKw7cripOJfpycUOtEHTxaGnFWC1M2kZ3DgPzt7TZSOUjqAxIFCPIgwnPTzVguai0Oi3UJHpr9Eag7qLXU29uhW2DvxmcjUSp7%7Cclp%3A2499334%7Ctkp%3ABFBMsomg9-Ff,22.00,131.97
NEW BALANCE MS327ANM  ANINAL PACK BLACK  SALE 100% AUTHENTIC D ,90.00,https://www.ebay.com/itm/124952152639?hash=item1d17ba8a3f:g:kOgAAOSwWBdhZ2jF&var=426101297915,36.00,126.0
Men’s New Balance 327 Shoe Palace Unity Pack Patchwork Bandana Size 11 White,125.00,https://www.ebay.com/itm/165274811665?hash=item267b257d11:g:3JsAAOSwOzFh20aO,42.73,167.73
NEW BALANCE 574 Mono Winter ML574FH2 Wheat/Wheat Mens lifestyle Shoes 7.5-13,119.99,https://www.ebay.com/itm/125133445917?hash=item1d2288db1d:g:y-YAAOSwedth~YXs&var=426188717912,42.64,162.63
NEW BALANCE 574 Winter ML574FW2 Olive/Olive Mens lifestyle Shoes 7.5-13,119.99,https://www.ebay.com/itm/115236462992?hash=item1ad4a0e190:g:7lwAAOSwFpph~YUj&var=415277960616,42.64,162.63
Men's New Balance Model 968 Shoes Brown Size 11 New,45.00,https://www.ebay.com/itm/284657100033?hash=item4246e2a501:g:hrYAAOSw4a5h6E95,49.50,94.5
"Air Balance Men's Lightweight Comfy Thong Sandal Flip Flop Shoes, Size 8-13",14.49,https://www.ebay.com/itm/383967680096?hash=item596641d660:g:KUkAAOSw8EZgMMZ3&var=652320092813,25.05,39.54
New Balance 574 Rugged Indigo Red Tan ML574DNY Men's Size 7.5-15 NEW,76.88,https://www.ebay.com/itm/275056376734?hash=item400aa33b9e:g:sZ0AAOSwbAFhsClK&var=575342751066,41.81,118.69
New Balance 327 Triple Black MS327LX1 Size 8-13 New,109.88,https://www.ebay.com/p/21051586735?iid=325041301296&var=513980629121,42.44,152.32
NEW BALANCE 481 V3 TRAIL RUNNING SHOE - MEN'S EXTRA WIDE,123.47,https://www.ebay.com/itm/363709066119?_trkparms=ispr%3D1&hash=item54aebfeb87:g:pHwAAOSwGdNhKDPV&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu10vFnEGWz6NP4VDkQ6%252FoheRk%252FNqlxRQbHTWbXJCPlAqMLYaHBfvaawdqlyH3IRZdlfuu8BUzWHKnMIJ5eN8mtnn7AtdSMUMq%252BXdeU8IxBrkTM1zyG2dSWLkSV6%252Bj54ykd4scgyAiejKZR%252FlKSFaRs3eI31yy6%252Bsfz3QSZq9Zc0PAzf1IwaK4nzjK%252Fui8lrvbwvkVjHi2jtu6ASxOWtMJd6jcWUHp3YnrNLu4xsE%252BFLD%252FR6G4IYz4xEVgg31X1J%252BQrYkNsuAMhIUrcRnwCT1vtEPf1P%252Fi%252Fp8JaYIBnsd3UeC%252F7%252FAsPLrk7f5CNJE3azm%252FEt8wZhn2sI7vlEHAUbgBdLZBgo8QgTcG8dVSo%252F7VZa8dfSC3skV5%252ByoVRHbMiHlyCUnZOT%252BtZpVXa5hN5YPSZPk%252FGy%252BE0%252FEgqSXKp1GfvNnSJNZR1dJbpD72jE1EWGMVvcDIlfBgduHzDVLj6ADoRaLvSbgex8LdnP3ktXLoYJ3s%252FY2%252F0n7IU3pf7bvBZZbBmm4ZKAxVPxVjSG190lPC5ThNeMD7hirgGPKtACMWB0Icyg5ejCihaXVNikCT1hj64bOjy5cPWID3CwEaQwpjcDdnFNvhHna2YgUuMmk%252BYv57EHu8yDgabYWuioGA3z8qbRV9DN0X8z6RqvIbi5UyDB4909Ej1Q1in3OnxYvUGq0aAFQhlUxNzlHscbet%252FQOCRGzgkWG6gzAfnKl3Gi9qjBbZRq%252FYbAtDgRp39jiplcBuMA9arsXouuUrlo%252FmYuWqy%252FsNWpc3yqmgb97VQ2Hw7nvjemmr1ZkjGBdgaMaGFUQ%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff&var=632925890455,49.28,172.75
Amputee One Left Shoe ONLY New Balance 608V4 Classic White/Blue Size 11 4E,19.96,https://www.ebay.com/itm/363624096304?_trkparms=ispr%3D1&hash=item54a9af6230:g:-SMAAOSwT7Nhk~lR&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSlMTIifhgHFhC0bSIKdFeu7mXRK0QwkV6dGrn37wlSPpUe6kT%252B1y3%252BZG8kliIX36jJtoZgMIt7%252BYKudAamJUAg3IUY9a%252BxpRFsDnrYeBEjtSLeaKL6BXZUUaWDtzkEkF%252BTCEg51GQbOqnRCpyKLOv0HDoP%252Bp8l7B7nSO7vOEUyuzEUG%252BpC1PQq57APwGW3Yg752BFp1C%252FJmVaaH8T4xGflcedOcdycJ1NypAkgYFZhyZrvTQ4zKm%252BPNDLeFboUVLwd3o9UVU1ZOBheWnCOkBKcJvDagjEwnMFku1BEE%252FE%252F1joccbpbF6uDaVwDxg7ZF1GwhGu8zWmq7D5AdVshjxG9dnjgwCRzJxHTzDxIqhXD%252FuJVuLVGupMIh8NVtQeMVUPtggqZ0aDSaAYaJdLJdu%252BVLA1mNdhCFavIcqF8eMS36Evh%252FLTxr2bDbTbPgPhi3TOU3isBaeiJSWau4%252BecCsI%252BmrLlkrW%252By0jgdcb3PzTEPGd7LHCa6OirqxYuAJ99H2BUddJ70eg5zWZ55aGJld%252BTsc34Hf8a%252Be197d3y6JBsLQBnV%252BQAQOLnIprIrktwM52UZs3i3HqIfKBZIFO1koxKHx86CiUS6waoZaLShigHmoQ9%252B8KY%252FVRsh9O5dKs%252FpvnSS4Bzuiunpcr2o5ehaWbaQjYxvRFf8%252Fab6MA3PaOIpabc3QhaLtJdBafZyhPz17zMYjyZ44ObSf3i2IxyvVtHUEnGLvflCE%252BnzvABc%252F7%252F%252Bm%252B8IA%252FEhMh7MUtV0p9Rn7pg%252BE6NO4EOKOGOwsTeHmpaeyTBoSOifAaKHp3SxdF%252FYZnlkKUPNXLa4s%252BGX4AtRXy%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff,51.68,71.64
Brand New New Balance 573 All Terrain Green/Black Men's 13D Shoes MTE573R3,74.95,https://www.ebay.com/itm/403298079874?_trkparms=ispr%3D1&hash=item5de6705482:g:85oAAOSwl-5hknrN&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSv8pnySnjCrvuafadD2t5d9Isjz07SlULEscsnNn%252F2iVqzncvpBen20eFDAB2GDhQOOtVZoCdi1fvLmadEi%252BAoEywvLFKSJfdUEYL%252Blit7K5IYzGaCxkBU6TsmsVJEK2etftwgaETXNgBDNg7HVZKwtDiYANfgYTEBh4jSzzw%252BsXvaouEW6RwAmPHyqtASaLFlVEkLHxMY%252BlpOjI56BQCdOpObW2rCTLwIofDQw41uD8bvUWgLRWizdYQwrOjtV3Z%252FAQDZnVir5InQS1rIqCBycukaYXHKAC5CkDrj4HusGuzZaUCumHtGZk1UWfEaXthHXEm%252FXnuXPkf9tyHo8wGV2acMoEBg%252BI7v9NLKbGHz6aPkdMVc4sAvJVyfy7xQr4woKBqDTPyqNh0aovnTiO4pjsEN6X9sWuyjV341qO7Kr7u6QRgzYsLblp%252Ff4AFiTyUemnMjLLMOu7KzZ7nCkwnk65n2XmZRM2S9HlUam%252BcHJpM00e8ej1ZmvKc9ilLEMP9o%252FiqMKNVHkxWTF%252FEfmmWngZCaHM0PtZVVlbmWAaMymER5lYidlmT0EJpbbBn5UpnXEtsNS7UHKu6SMowvErHao1T5v5x%252FXoOTkHvpF%252Bz%252FIRvosuqR85GgotnD55e2AQCsqP3qlrMbrj5yK%252Fcv3mrZe%252BFk%252BGoSuOyfcMg9CG65FKMBZG2NEqi8RXV%252Be4NRLbFRmfg85jFZGnN4np7fExf5rsn%252BTjw%252Bl1%252BLP0QEM8FJNWhiadYQi9345LAiD0UtWze9M6wnQKHS7oqfVdtWnnf4C54hTmb9wsE6J3W0e5PUISrVmR5fh6qo2wxWeXBj1vc%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff,43.49,118.44
New Balance X-Racer Black Purple Comfort Men's sz 8-12 Outdoor Classic,69.99,https://www.ebay.com/itm/194760349036?_trkparms=ispr%3D1&hash=item2d589f156c:g:AlsAAOSwordh7JoY&amdata=enc%3AAQAGAAACkPYe5NmHp%252B2JMhMi7yxGiTJkPrKr5t53CooMSQt2orsSMJP5lymjvym%252B0KHUMc1dIb32L0cg5Yb%252BMAI2MNSwHgzi6QRB%252B6U%252FOte0j82bjcl0dwX6VNQeN7vwnrlpBU2zZCdBPjGR6eX%252FNGLFywqBp98DEss7QA6Ns%252BdqpmEVXqTg5ZWyQDlcwalSIQzpQVmFmlRfZb7AeTItS1jpFmZPP4R1YHY15R7HlLOkQ4liW%252FyM%252FxbLd83nZxLakaPn8ZbPTsFmU1UIi%252FqFFozOA5fzwEknh0Uh28nvPgbjpTBXPy0B51jp9BOjqZy5zkyDdC2HOObTXs7V8nSiwzQLE%252FfHr6QyBvr1RrgUlfBityYXThSrAylp7g7OUx0BeLaQD7t0tvfeMFMIUgUhTLoOVxAc%252Fdpv0b%252B%252Bw4i1YnD6NzYHyT5s81UfEAj5ZxsYYtpkOYkLOcv5PWobAK167UW30%252F1kURHO8t0KgzqlieamLoRuaxOcnemcYY7bK%252BmNAVGUptwibTVXnqJxL6iPe3MJQP8oWuyX57hjBijzGAlpxUREnpVEt%252BQ5gjgyvee6uSsYrmB3of%252BVubHJ17qnjTCiEzikzAoQaQ9cxnhq5bhhvMCJRIPIiJykfvqCiaL922dj6vRQFqvfi2cjuVlakZW7Wq8U0SLaWb2HgPzxYuWYdk9fbWs0%252FHGImzyWPRww2wyqCbQVktMPKSjAuBOgQEtb02LKocSJC9ZamiscKzSQvo4qauKxVkCSZ%252F92xnfAtD2U7V8ZLPdg%252BovqNFvNHJq%252F8oTq2PSr2JNrrTWmnvN6tXGIQ%252FlNWynagPm7cc1skIOI1KrsV6aoFPbzV5xn2ED0LeuHtL3SbM2aIQ4dGG2s2rqSKgge%7Cclp%3A2499334%7Ctkp%3ABFBMlLig9-Ff&var=494735707405,41.68,111.66999999999999
NEW BALANCE 327 Heat UP MS327FIN tan/orange/blue Mens lifestyle Shoes 7.5-13,129.99,https://www.ebay.com/itm/125010520403?hash=item1d1b352953:g:rI4AAOSwTdNhl7H3&var=426084117365,42.83,172.82
New Balance Lifestyle Blue Denim White Black Running Shoes MS327PA Men Sz 11 NEW,100.00,https://www.ebay.com/p/4045625296?iid=294190568556,52.25,152.25
Size 11 WIDE Women's / 9.5 Men's New Balance Fresh Foam 1080 V9 Running Shoes,117.95,https://www.ebay.com/itm/353724452306?hash=item525b9ecdd2:g:BHgAAOSw~vphZ5NR,54.60,172.55
New Balance Classic 574 Black/Workwear Running and Jogging Shoes for Men ,66.49,https://www.ebay.com/itm/304354095076?hash=item46dceaefe4:g:rP8AAOSw9ftiBuGZ&var=603409096813,65.00,131.49
New Balance Classic Rugged 5740 Grey Blue Red Green Shoes ML574DRY Men Sz 11 NEW,87.00,https://www.ebay.com/p/14051109709?iid=294413304512,55.01,142.01
New Balance 574 Mono Olive Green ML574FW2 Size 7.5-13 NEW,100.00,https://www.ebay.com/itm/224756379055?hash=item3454862daf:g:9G8AAOSwfhNhxVEN&var=523614566438,42.25,142.25
New Balance Kawhi 1 Men's Basketball Shoes Black Men’s Size 11 BBKLSBG1,109.99,https://www.ebay.com/p/17045633908?iid=265331110436,32.41,142.39999999999998
New Balance Men's 327 MS327IB Aluminum and Covert Green Shoes Size 11,89.97,https://www.ebay.com/p/8045635251?iid=334000772374,42.06,132.03
New Balance 327  x Casablanca - White/Green - Size 11 - (MS327CAB),150.00,https://www.ebay.com/p/28045633451?iid=265507817326,49.00,199.0
